0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.096774193548388565e-02,1.709677419354838634e-01,2.483870967741935165e-01,2.645161290322580183e-01,2.967741935483870774e-01,3.322580645161289925e-01,3.774193548387097530e-01,3.870967741935483764e-01,3.064516129032258673e-01,4.322580645161290813e-01,3.774193548387097530e-01,4.096774193548387011e-01,4.258064516129033139e-01,3.967741935483871663e-01,4.258064516129032029e-01,3.967741935483871107e-01,4.000000000000000777e-01,4.258064516129032029e-01
0.000000000000000000e+00,6.451612903225800374e-03,1.354838709677419484e-01,2.322580645161290147e-01,3.483870967741936053e-01,3.096774193548387788e-01,3.483870967741936053e-01,3.774193548387096975e-01,3.903225806451612878e-01,4.516129032258063836e-01,4.064516129032257896e-01,4.612903225806451735e-01,3.903225806451612878e-01,4.774193548387096198e-01,4.096774193548388121e-01,4.322580645161290258e-01,4.548387096774194061e-01,5.161290322580646128e-01,4.612903225806451735e-01,4.516129032258063836e-01
0.000000000000000000e+00,2.258064516129032473e-02,2.032258064516128948e-01,2.967741935483870774e-01,3.354838709677419040e-01,3.645161290322581626e-01,4.354838709677418818e-01,3.612903225806451957e-01,4.516129032258064946e-01,3.903225806451612878e-01,4.516129032258063836e-01,4.096774193548387011e-01,4.451612903225806162e-01,4.483870967741935276e-01,5.064516129032258229e-01,4.483870967741935276e-01,4.677419354838709964e-01,4.967741935483870885e-01,4.548387096774194061e-01,5.483870967741936164e-01
0.000000000000000000e+00,5.483870967741936303e-02,2.096774193548386900e-01,2.709677419354838968e-01,3.225806451612903691e-01,3.903225806451613433e-01,3.838709677419355204e-01,3.741935483870967860e-01,4.129032258064516125e-01,4.387096774193549042e-01,4.096774193548387011e-01,4.000000000000000222e-01,4.741935483870968193e-01,4.483870967741935276e-01,4.612903225806451180e-01,4.645161290322580849e-01,4.193548387096773800e-01,4.967741935483870330e-01,4.870967741935484097e-01,4.612903225806451735e-01
0.000000000000000000e+00,1.000000000000000194e-01,2.935483870967742215e-01,3.838709677419355759e-01,3.516129032258064058e-01,3.870967741935484874e-01,4.258064516129032029e-01,4.096774193548385901e-01,3.967741935483870552e-01,4.483870967741935831e-01,4.483870967741935831e-01,4.451612903225806717e-01,4.129032258064516125e-01,3.806451612903226089e-01,4.516129032258063836e-01,4.354838709677419928e-01,4.903225806451612101e-01,4.774193548387096198e-01,5.000000000000000000e-01,4.935483870967741771e-01
0.000000000000000000e+00,1.258064516129032417e-01,2.903225806451613100e-01,3.806451612903226089e-01,3.580645161290323397e-01,3.903225806451613433e-01,4.290322580645161699e-01,4.258064516129033139e-01,4.612903225806451180e-01,4.258064516129033139e-01,4.516129032258064946e-01,4.322580645161290258e-01,4.741935483870967083e-01,4.677419354838709964e-01,4.258064516129032029e-01,4.354838709677418818e-01,4.580645161290323730e-01,4.645161290322581960e-01,4.677419354838709964e-01,4.516129032258063836e-01
0.000000000000000000e+00,1.129032258064516514e-01,2.258064516129031918e-01,3.451612903225806939e-01,3.870967741935483764e-01,4.322580645161290258e-01,4.064516129032259006e-01,4.129032258064516125e-01,4.193548387096773800e-01,4.903225806451613766e-01,4.161290322580645240e-01,4.580645161290323730e-01,4.354838709677418818e-01,4.935483870967741771e-01,4.741935483870968193e-01,4.483870967741935831e-01,4.516129032258064946e-01,4.774193548387096198e-01,5.032258064516129670e-01,4.516129032258064946e-01
0.000000000000000000e+00,1.258064516129032417e-01,3.322580645161291035e-01,3.225806451612903136e-01,4.064516129032257896e-01,4.290322580645161143e-01,4.064516129032257896e-01,3.903225806451612878e-01,4.548387096774194061e-01,4.580645161290322065e-01,4.258064516129032029e-01,4.193548387096773800e-01,4.870967741935484097e-01,4.806451612903225867e-01,4.419354838709677047e-01,4.774193548387096198e-01,4.483870967741935831e-01,4.838709677419356092e-01,5.032258064516128560e-01,4.387096774193547932e-01
0.000000000000000000e+00,1.709677419354838912e-01,3.258064516129032806e-01,3.225806451612903691e-01,3.903225806451612878e-01,4.677419354838708854e-01,4.322580645161290258e-01,3.870967741935483764e-01,4.806451612903225312e-01,4.096774193548387011e-01,5.096774193548386789e-01,4.741935483870968193e-01,5.129032258064516459e-01,4.612903225806451735e-01,4.354838709677419928e-01,4.967741935483871996e-01,4.419354838709678157e-01,4.677419354838708854e-01,4.741935483870968193e-01,4.483870967741935276e-01
