0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.096774193548387177e-02,1.838709677419354815e-01,1.677419354838709797e-01,2.774193548387097197e-01,3.677419354838710186e-01,3.580645161290322287e-01,4.322580645161290258e-01,3.322580645161291035e-01,3.451612903225806384e-01,4.000000000000000222e-01,3.741935483870967860e-01,4.741935483870968193e-01,4.064516129032257896e-01,4.580645161290323175e-01,3.935483870967741438e-01,4.354838709677419928e-01,4.774193548387096198e-01,4.258064516129033139e-01
0.000000000000000000e+00,6.451612903225811650e-03,1.387096774193548043e-01,2.290322580645161032e-01,2.935483870967742215e-01,3.064516129032258118e-01,4.096774193548387011e-01,3.967741935483871107e-01,3.516129032258064613e-01,3.903225806451613433e-01,4.419354838709677047e-01,3.967741935483871663e-01,4.258064516129032029e-01,4.451612903225806162e-01,4.419354838709678157e-01,4.193548387096773800e-01,4.483870967741935831e-01,4.354838709677418818e-01,4.935483870967741771e-01,4.516129032258063836e-01
0.000000000000000000e+00,2.903225806451613725e-02,1.806451612903225978e-01,2.387096774193548099e-01,3.129032258064515792e-01,3.935483870967742548e-01,3.903225806451612878e-01,4.000000000000000222e-01,3.870967741935483764e-01,4.129032258064516125e-01,4.838709677419354982e-01,5.129032258064516459e-01,4.258064516129033139e-01,4.677419354838709964e-01,4.548387096774194061e-01,4.516129032258063836e-01,4.193548387096773800e-01,4.935483870967741771e-01,4.451612903225806162e-01,4.741935483870968193e-01
0.000000000000000000e+00,5.161290322580645851e-02,2.322580645161290147e-01,2.645161290322580183e-01,3.193548387096774577e-01,3.709677419354839301e-01,4.225806451612904024e-01,3.741935483870968415e-01,3.967741935483871663e-01,4.548387096774194061e-01,4.612903225806451735e-01,4.387096774193547932e-01,4.548387096774194061e-01,4.870967741935484097e-01,4.838709677419356092e-01,4.741935483870968193e-01,5.483870967741936164e-01,4.741935483870967083e-01,4.096774193548387011e-01,5.064516129032257119e-01
0.000000000000000000e+00,8.709677419354840133e-02,2.451612903225806883e-01,3.161290322580644907e-01,3.451612903225806384e-01,3.548387096774193727e-01,4.064516129032257896e-01,4.096774193548387011e-01,4.032258064516129892e-01,4.419354838709677047e-01,4.290322580645161143e-01,4.290322580645161699e-01,4.677419354838709964e-01,5.193548387096773578e-01,4.612903225806451180e-01,4.741935483870968193e-01,4.548387096774194061e-01,4.741935483870968193e-01,4.645161290322580294e-01,4.612903225806451180e-01
0.000000000000000000e+00,1.096774193548387261e-01,2.935483870967741105e-01,3.129032258064516903e-01,3.935483870967742548e-01,3.870967741935483764e-01,3.870967741935484319e-01,4.870967741935484097e-01,3.967741935483871107e-01,4.516129032258063836e-01,4.322580645161290813e-01,4.838709677419354982e-01,4.193548387096773800e-01,4.483870967741935276e-01,4.483870967741935831e-01,4.516129032258063836e-01,4.870967741935482986e-01,4.741935483870968193e-01,4.612903225806451180e-01,4.806451612903225312e-01
0.000000000000000000e+00,1.419354838709677435e-01,2.677419354838709853e-01,3.322580645161290480e-01,4.193548387096773800e-01,3.387096774193548709e-01,4.677419354838709964e-01,4.225806451612902914e-01,4.096774193548387011e-01,4.419354838709677047e-01,4.806451612903225867e-01,4.516129032258063836e-01,4.967741935483871996e-01,4.516129032258063836e-01,4.258064516129033139e-01,4.645161290322580294e-01,4.580645161290322065e-01,4.903225806451612101e-01,4.774193548387096753e-01,5.096774193548386789e-01
0.000000000000000000e+00,1.290322580645160977e-01,3.612903225806451402e-01,3.935483870967741993e-01,3.838709677419355204e-01,4.000000000000000222e-01,4.580645161290322065e-01,4.290322580645161143e-01,4.709677419354837968e-01,4.419354838709678157e-01,4.419354838709677047e-01,4.354838709677419928e-01,5.193548387096773578e-01,5.032258064516129670e-01,4.838709677419353872e-01,4.580645161290323730e-01,4.709677419354837968e-01,4.548387096774194061e-01,4.548387096774192950e-01,4.612903225806451180e-01
0.000000000000000000e+00,2.032258064516128948e-01,3.032258064516129004e-01,3.612903225806451957e-01,4.129032258064516125e-01,3.741935483870968415e-01,4.000000000000000222e-01,4.806451612903225867e-01,4.806451612903225867e-01,4.903225806451612101e-01,4.516129032258064946e-01,3.935483870967741993e-01,4.870967741935484097e-01,4.645161290322581960e-01,4.774193548387096198e-01,4.677419354838709964e-01,4.645161290322580294e-01,4.838709677419354982e-01,4.677419354838709964e-01,4.548387096774194061e-01
0.000000000000000000e+00,1.580645161290322176e-01,2.838709677419354316e-01,3.903225806451612878e-01,4.096774193548387011e-01,3.870967741935483764e-01,4.225806451612902914e-01,4.612903225806451735e-01,4.806451612903225867e-01,4.580645161290323175e-01,4.258064516129032029e-01,4.419354838709677047e-01,4.741935483870968193e-01,4.483870967741935276e-01,4.516129032258064946e-01,4.387096774193547932e-01,4.677419354838709964e-01,4.870967741935484097e-01,4.677419354838708854e-01,5.000000000000000000e-01
0.000000000000000000e+00,2.193548387096773966e-01,3.451612903225806939e-01,4.129032258064516125e-01,4.354838709677418818e-01,4.483870967741935831e-01,5.129032258064516459e-01,4.096774193548387011e-01,4.290322580645161143e-01,4.387096774193547932e-01,4.548387096774192950e-01,4.354838709677419928e-01,4.935483870967741771e-01,4.290322580645161143e-01,4.870967741935484097e-01,4.354838709677418818e-01,5.451612903225806495e-01,5.290322580645160366e-01,5.032258064516128560e-01,4.903225806451613211e-01
0.000000000000000000e+00,2.322580645161290980e-01,3.032258064516130114e-01,3.354838709677419040e-01,4.129032258064516125e-01,4.806451612903225867e-01,4.483870967741935276e-01,4.580645161290322065e-01,4.516129032258063836e-01,4.548387096774194061e-01,4.774193548387096198e-01,4.612903225806451180e-01,4.354838709677419928e-01,4.419354838709677047e-01,4.935483870967741771e-01,4.935483870967741771e-01,4.645161290322580849e-01,4.709677419354839634e-01,4.935483870967741771e-01,4.838709677419354982e-01
0.000000000000000000e+00,2.225806451612903081e-01,3.193548387096774022e-01,4.387096774193547932e-01,3.903225806451613433e-01,3.903225806451613433e-01,4.645161290322580294e-01,4.741935483870968193e-01,4.032258064516128782e-01,5.032258064516128560e-01,4.451612903225806162e-01,5.483870967741936164e-01,4.290322580645161143e-01,4.580645161290322065e-01,4.838709677419353872e-01,4.193548387096773800e-01,4.483870967741935831e-01,4.935483870967741771e-01,4.741935483870967083e-01,4.903225806451612101e-01
0.000000000000000000e+00,1.999999999999999833e-01,3.548387096774193727e-01,4.000000000000000222e-01,3.903225806451613433e-01,4.645161290322580294e-01,4.774193548387096753e-01,4.483870967741935831e-01,4.612903225806451735e-01,4.516129032258063836e-01,4.903225806451612101e-01,4.935483870967741216e-01,3.709677419354839301e-01,4.645161290322580294e-01,4.935483870967741771e-01,5.096774193548385679e-01,4.935483870967741771e-01,4.935483870967741771e-01,4.548387096774194061e-01,4.935483870967741771e-01
0.000000000000000000e+00,2.451612903225806051e-01,3.419354838709677824e-01,4.161290322580645240e-01,4.580645161290322065e-01,3.903225806451612323e-01,4.516129032258063836e-01,4.741935483870967083e-01,4.516129032258063836e-01,5.032258064516128560e-01,4.709677419354837968e-01,4.516129032258063836e-01,4.451612903225806162e-01,4.741935483870968193e-01,5.096774193548386789e-01,4.935483870967741771e-01,4.258064516129032029e-01,4.774193548387096198e-01,4.709677419354837968e-01,4.967741935483870330e-01
0.000000000000000000e+00,1.935483870967741882e-01,3.483870967741935498e-01,3.709677419354839301e-01,3.967741935483871663e-01,4.999999999999998890e-01,4.935483870967741771e-01,4.774193548387096198e-01,4.516129032258063836e-01,4.806451612903225867e-01,4.451612903225806162e-01,4.612903225806451735e-01,5.064516129032258229e-01,5.161290322580643908e-01,4.806451612903225867e-01,4.612903225806451735e-01,4.774193548387096198e-01,4.322580645161290258e-01,5.096774193548387899e-01,4.967741935483870885e-01
0.000000000000000000e+00,2.322580645161290147e-01,3.774193548387097530e-01,4.548387096774194061e-01,4.709677419354837968e-01,4.903225806451613766e-01,4.677419354838709964e-01,4.580645161290322065e-01,4.516129032258063836e-01,4.677419354838709964e-01,4.741935483870967083e-01,4.516129032258063836e-01,4.322580645161290813e-01,4.387096774193549042e-01,4.774193548387096198e-01,5.032258064516128560e-01,4.806451612903225867e-01,4.387096774193547932e-01,5.161290322580645018e-01,4.354838709677419928e-01
0.000000000000000000e+00,2.096774193548387455e-01,4.064516129032257896e-01,4.161290322580645795e-01,4.225806451612902914e-01,4.419354838709678157e-01,5.032258064516129670e-01,4.290322580645161699e-01,4.225806451612904024e-01,4.709677419354837968e-01,4.451612903225806162e-01,5.193548387096773578e-01,4.516129032258063836e-01,4.806451612903225312e-01,5.000000000000000000e-01,4.806451612903225867e-01,4.354838709677419928e-01,4.612903225806451735e-01,4.967741935483870330e-01,4.741935483870968193e-01
0.000000000000000000e+00,1.903225806451613045e-01,3.516129032258065168e-01,4.193548387096773800e-01,4.387096774193547932e-01,4.774193548387096198e-01,5.193548387096773578e-01,4.193548387096773800e-01,5.290322580645161477e-01,4.258064516129032029e-01,4.161290322580645240e-01,4.838709677419353872e-01,4.516129032258063836e-01,5.322580645161290036e-01,4.354838709677419928e-01,4.935483870967741771e-01,4.838709677419356092e-01,4.806451612903225312e-01,5.064516129032258229e-01,5.096774193548385679e-01
