0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.225806451612900187e-03,9.677419354838701429e-03,0.000000000000000000e+00,1.935483870967742367e-02,1.935483870967741327e-02,2.580645161290321538e-02,3.870967741935484735e-02,2.258064516129031432e-02,7.419354838709676936e-02,5.483870967741936303e-02,6.774193548387097419e-02,7.096774193548388565e-02,5.483870967741938385e-02,1.161290322580645490e-01,1.096774193548387261e-01,1.193548387096774466e-01,1.032258064516129170e-01,1.161290322580645212e-01,1.161290322580645074e-01,1.225806451612903025e-01,1.419354838709677713e-01,1.774193548387096864e-01,1.322580645161290092e-01,1.806451612903225978e-01,1.225806451612903442e-01,2.161290322580645129e-01,2.032258064516128948e-01,2.129032258064516014e-01,1.967741935483870996e-01,2.000000000000000111e-01,2.161290322580645129e-01,2.387096774193548099e-01,2.129032258064516014e-01,2.225806451612903358e-01,2.258064516129031918e-01,2.483870967741935165e-01,2.129032258064516014e-01,2.225806451612903081e-01,2.322580645161290147e-01,2.548387096774192839e-01,2.483870967741935165e-01,2.161290322580645407e-01,2.677419354838709853e-01,2.774193548387097197e-01,2.967741935483870774e-01,2.935483870967742770e-01,3.193548387096775132e-01,3.322580645161289925e-01,2.741935483870967527e-01,3.064516129032257008e-01,3.129032258064515792e-01,3.225806451612903691e-01,2.967741935483870774e-01,3.032258064516129004e-01,2.935483870967742215e-01,2.483870967741935165e-01,3.258064516129032806e-01,2.967741935483870774e-01,3.548387096774193727e-01,3.548387096774193727e-01,3.354838709677419595e-01,3.354838709677420150e-01,2.935483870967742215e-01,2.838709677419355426e-01,2.645161290322580738e-01,3.290322580645160810e-01,3.774193548387097530e-01,3.612903225806452512e-01,3.645161290322581626e-01,3.322580645161290480e-01,3.096774193548387233e-01,3.354838709677419595e-01,3.419354838709677269e-01,3.483870967741935498e-01,3.064516129032258673e-01,3.387096774193548709e-01,3.322580645161291035e-01,3.806451612903226089e-01,3.161290322580645462e-01,3.516129032258065168e-01,3.354838709677420150e-01,3.741935483870968415e-01,3.612903225806452512e-01,3.258064516129032251e-01,3.612903225806451402e-01,3.870967741935484319e-01,4.032258064516128782e-01,3.516129032258064613e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612903225800374e-03,3.225806451612900187e-03,1.290322580645160075e-02,1.612903225806452262e-02,1.612903225806452262e-02,3.548387096774192895e-02,5.161290322580645157e-02,5.806451612903227449e-02,7.419354838709679711e-02,1.064516129032258007e-01,9.677419354838709409e-02,9.032258064516131280e-02,1.064516129032258285e-01,9.677419354838709409e-02,1.322580645161290092e-01,1.548387096774193616e-01,1.580645161290322454e-01,1.935483870967741882e-01,1.677419354838709797e-01,1.580645161290322454e-01,2.129032258064516014e-01,2.096774193548386900e-01,2.322580645161290147e-01,2.000000000000000111e-01,2.387096774193548099e-01,2.096774193548386900e-01,1.903225806451613045e-01,2.129032258064516014e-01,1.838709677419355093e-01,2.935483870967742215e-01,3.129032258064516347e-01,2.838709677419354871e-01,2.935483870967742770e-01,3.225806451612903691e-01,2.741935483870967527e-01,3.645161290322581071e-01,3.064516129032258118e-01,2.870967741935483986e-01,2.870967741935483986e-01,3.161290322580644352e-01,2.322580645161290425e-01,2.999999999999999889e-01,3.354838709677420150e-01,3.193548387096774577e-01,2.741935483870967527e-01,3.483870967741934943e-01,3.290322580645160810e-01,2.967741935483870774e-01,3.677419354838709631e-01,3.193548387096775132e-01,3.387096774193548709e-01,3.129032258064515792e-01,3.483870967741936053e-01,3.935483870967741993e-01,3.419354838709678379e-01,3.709677419354838745e-01,3.967741935483871107e-01,3.451612903225806939e-01,3.645161290322580516e-01,4.000000000000000222e-01,3.838709677419355204e-01,3.774193548387097530e-01,3.774193548387097530e-01,4.032258064516129892e-01,3.645161290322581071e-01,3.354838709677420150e-01,4.258064516129032029e-01,3.806451612903225534e-01,3.354838709677420150e-01,4.032258064516128782e-01,4.354838709677419928e-01,3.548387096774193727e-01,3.612903225806452512e-01,4.225806451612902914e-01,4.258064516129032029e-01,3.709677419354839301e-01,3.612903225806451957e-01,4.000000000000000222e-01,3.967741935483871663e-01,4.516129032258063836e-01,3.870967741935484319e-01,3.548387096774193727e-01,3.935483870967741993e-01,3.967741935483871663e-01,4.290322580645161143e-01,4.096774193548387011e-01,3.806451612903225534e-01,3.806451612903226089e-01,4.516129032258064946e-01,4.354838709677419928e-01,4.322580645161290258e-01,3.612903225806451957e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612903225800374e-03,2.258064516129031432e-02,2.258064516129030391e-02,5.161290322580645851e-02,5.806451612903226062e-02,6.129032258064518596e-02,9.032258064516128504e-02,9.999999999999999167e-02,1.483870967741935387e-01,1.225806451612903442e-01,1.354838709677419484e-01,1.806451612903225423e-01,1.677419354838709520e-01,1.677419354838709797e-01,1.838709677419354815e-01,1.935483870967741882e-01,2.064516129032258063e-01,1.677419354838710075e-01,2.161290322580645129e-01,2.032258064516128948e-01,2.548387096774193394e-01,2.258064516129031918e-01,2.677419354838709298e-01,2.451612903225806051e-01,2.999999999999999334e-01,3.516129032258065168e-01,3.290322580645161921e-01,2.870967741935483430e-01,3.677419354838710186e-01,3.193548387096774577e-01,2.806451612903225756e-01,3.193548387096774022e-01,3.387096774193548709e-01,3.258064516129032806e-01,2.677419354838709853e-01,3.193548387096774022e-01,3.225806451612903691e-01,3.419354838709677824e-01,3.548387096774193727e-01,3.451612903225806939e-01,3.935483870967742548e-01,3.064516129032258673e-01,3.193548387096774022e-01,3.677419354838710186e-01,3.903225806451612878e-01,3.193548387096775132e-01,3.677419354838710186e-01,3.838709677419355204e-01,3.838709677419355204e-01,3.354838709677420150e-01,3.903225806451612878e-01,3.483870967741936053e-01,4.064516129032257896e-01,3.387096774193548709e-01,3.774193548387096420e-01,4.290322580645161143e-01,3.774193548387097530e-01,3.774193548387096420e-01,3.483870967741934943e-01,3.580645161290323397e-01,3.612903225806451957e-01,4.129032258064516125e-01,4.032258064516128782e-01,3.806451612903226089e-01,4.225806451612902914e-01,3.451612903225806939e-01,4.387096774193547932e-01,4.096774193548387011e-01,4.419354838709677047e-01,4.516129032258064946e-01,4.483870967741935276e-01,4.193548387096773800e-01,4.161290322580645240e-01,4.193548387096773800e-01,3.774193548387097530e-01,4.451612903225806162e-01,4.096774193548388121e-01,3.806451612903226644e-01,4.064516129032259006e-01,3.709677419354838745e-01,3.967741935483870552e-01,4.225806451612902914e-01,4.354838709677418818e-01,3.612903225806451957e-01,4.387096774193547932e-01,4.709677419354837968e-01,4.322580645161290258e-01,3.903225806451613433e-01,3.967741935483871663e-01,4.354838709677419928e-01,4.322580645161290813e-01,4.161290322580645795e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.677419354838701429e-03,6.451612903225800374e-03,1.935483870967741327e-02,3.870967741935484735e-02,5.161290322580647238e-02,7.419354838709678324e-02,8.387096774193550375e-02,1.000000000000000056e-01,1.032258064516129031e-01,1.387096774193548598e-01,1.741935483870967472e-01,1.387096774193548598e-01,1.516129032258063947e-01,1.806451612903225978e-01,2.548387096774192839e-01,2.548387096774193394e-01,2.129032258064516014e-01,2.322580645161290147e-01,2.612903225806452179e-01,2.548387096774193949e-01,2.354838709677418984e-01,2.612903225806451069e-01,2.645161290322580738e-01,3.032258064516128448e-01,2.774193548387097197e-01,2.838709677419354316e-01,3.516129032258065168e-01,2.838709677419354316e-01,2.645161290322580183e-01,2.967741935483871329e-01,2.935483870967742215e-01,3.193548387096774022e-01,3.387096774193548709e-01,3.193548387096775132e-01,3.580645161290322842e-01,3.193548387096774022e-01,3.774193548387096975e-01,3.709677419354838745e-01,2.967741935483870774e-01,3.580645161290322842e-01,3.322580645161291035e-01,3.354838709677419040e-01,3.193548387096774577e-01,3.548387096774193727e-01,3.612903225806451957e-01,3.774193548387096975e-01,3.483870967741936608e-01,3.612903225806451957e-01,3.935483870967741993e-01,4.032258064516128782e-01,3.387096774193548709e-01,4.000000000000000777e-01,4.129032258064516125e-01,3.774193548387097530e-01,3.806451612903226089e-01,3.483870967741936053e-01,3.741935483870967860e-01,3.967741935483871663e-01,3.580645161290322842e-01,4.612903225806451735e-01,4.387096774193547932e-01,4.612903225806451735e-01,4.096774193548387011e-01,4.193548387096773800e-01,4.677419354838709964e-01,3.806451612903225534e-01,3.935483870967742548e-01,4.290322580645161699e-01,4.290322580645161699e-01,4.064516129032257896e-01,3.967741935483871107e-01,4.483870967741935276e-01,4.096774193548388121e-01,3.935483870967742548e-01,4.612903225806451180e-01,3.967741935483871107e-01,4.193548387096773800e-01,4.290322580645161699e-01,4.354838709677419928e-01,4.677419354838709964e-01,4.258064516129032029e-01,4.645161290322580294e-01,4.516129032258063836e-01,4.064516129032257896e-01,4.000000000000000222e-01,4.806451612903225312e-01,4.516129032258064946e-01,4.064516129032257896e-01,3.870967741935483764e-01,3.774193548387096975e-01,4.387096774193547932e-01,4.354838709677418818e-01,4.064516129032257896e-01,3.838709677419355204e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612903225800374e-03,3.225806451612900187e-03,1.290322580645160075e-02,3.225806451612903830e-02,4.193548387096775187e-02,7.419354838709678324e-02,9.032258064516129892e-02,1.129032258064515959e-01,1.161290322580645074e-01,1.516129032258065057e-01,1.451612903225806273e-01,1.741935483870967194e-01,2.096774193548387455e-01,1.903225806451613322e-01,2.000000000000000111e-01,2.161290322580645129e-01,2.548387096774193949e-01,2.870967741935483430e-01,2.741935483870968082e-01,2.483870967741935165e-01,2.612903225806451624e-01,2.999999999999999334e-01,3.193548387096774577e-01,2.548387096774193394e-01,3.580645161290322842e-01,3.258064516129032251e-01,3.516129032258065168e-01,3.032258064516128448e-01,3.258064516129032251e-01,3.032258064516129004e-01,3.322580645161290480e-01,3.516129032258065168e-01,3.677419354838710186e-01,3.225806451612902581e-01,3.290322580645160810e-01,3.774193548387097530e-01,3.967741935483871663e-01,3.580645161290322842e-01,3.548387096774193727e-01,3.645161290322580516e-01,3.903225806451613433e-01,3.258064516129032251e-01,3.483870967741935498e-01,3.774193548387096975e-01,3.806451612903225534e-01,4.225806451612902914e-01,3.709677419354838745e-01,3.516129032258064613e-01,3.548387096774193727e-01,3.483870967741935498e-01,3.935483870967741993e-01,3.677419354838710186e-01,4.000000000000000222e-01,4.193548387096773800e-01,3.967741935483870552e-01,4.032258064516128782e-01,3.516129032258065168e-01,4.129032258064516681e-01,3.935483870967742548e-01,3.903225806451612878e-01,3.935483870967741993e-01,4.096774193548388121e-01,3.838709677419355204e-01,4.419354838709678157e-01,4.354838709677419928e-01,4.161290322580645795e-01,4.451612903225806162e-01,4.677419354838709964e-01,4.064516129032257896e-01,4.225806451612902914e-01,4.129032258064516125e-01,4.129032258064516125e-01,4.290322580645161699e-01,4.612903225806451735e-01,4.000000000000000777e-01,3.967741935483871663e-01,4.193548387096773800e-01,4.419354838709677047e-01,4.451612903225806162e-01,4.483870967741935276e-01,4.290322580645161699e-01,5.032258064516129670e-01,4.032258064516128782e-01,4.290322580645161699e-01,4.258064516129033139e-01,4.677419354838708854e-01,3.935483870967741993e-01,4.193548387096774910e-01,4.161290322580645240e-01,4.774193548387096198e-01,4.741935483870968193e-01,4.677419354838709964e-01,4.806451612903225312e-01,4.645161290322581960e-01,4.096774193548387011e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290322580645161289e-02,1.935483870967740286e-02,4.838709677419354011e-02,6.451612903225807660e-02,7.419354838709676936e-02,1.258064516129032140e-01,1.193548387096774466e-01,1.870967741935484208e-01,1.838709677419354538e-01,1.645161290322580960e-01,2.322580645161290147e-01,2.129032258064516014e-01,2.580645161290322509e-01,2.387096774193548099e-01,1.967741935483871274e-01,2.774193548387096642e-01,2.903225806451611990e-01,2.741935483870967527e-01,2.903225806451611990e-01,2.999999999999999889e-01,3.032258064516128448e-01,3.225806451612903136e-01,3.387096774193548154e-01,3.258064516129031696e-01,3.387096774193548709e-01,3.677419354838709076e-01,3.225806451612903691e-01,3.903225806451612878e-01,3.354838709677420150e-01,3.419354838709677824e-01,3.387096774193548709e-01,3.645161290322581626e-01,3.580645161290322842e-01,3.903225806451613433e-01,3.935483870967742548e-01,3.645161290322580516e-01,3.516129032258064613e-01,3.774193548387097530e-01,4.032258064516128782e-01,3.870967741935484319e-01,3.838709677419355204e-01,4.064516129032257896e-01,3.806451612903226644e-01,3.967741935483870552e-01,3.451612903225806384e-01,4.322580645161290258e-01,3.677419354838709631e-01,4.516129032258063836e-01,4.451612903225806162e-01,3.999999999999999667e-01,4.161290322580645240e-01,4.032258064516129892e-01,4.096774193548387011e-01,3.967741935483871107e-01,4.483870967741935831e-01,4.322580645161290258e-01,3.677419354838709631e-01,4.000000000000000222e-01,4.000000000000000222e-01,4.483870967741935831e-01,4.580645161290322065e-01,4.387096774193547932e-01,4.354838709677418818e-01,3.774193548387096420e-01,4.129032258064516125e-01,4.258064516129032029e-01,4.225806451612904024e-01,4.225806451612902914e-01,4.064516129032257896e-01,4.064516129032257896e-01,4.419354838709678157e-01,4.741935483870968193e-01,4.258064516129032029e-01,3.806451612903226644e-01,4.677419354838709964e-01,4.677419354838709964e-01,4.064516129032257896e-01,4.290322580645161143e-01,3.967741935483871663e-01,4.645161290322580294e-01,4.096774193548387011e-01,4.096774193548387011e-01,4.903225806451612101e-01,4.387096774193547932e-01,4.129032258064516125e-01,4.419354838709678157e-01,4.774193548387096753e-01,4.483870967741934166e-01,4.451612903225806162e-01,4.290322580645161143e-01,4.451612903225806162e-01,4.193548387096773800e-01,4.322580645161290258e-01,4.645161290322580294e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.677419354838711837e-03,9.677419354838701429e-03,4.193548387096775187e-02,5.806451612903227449e-02,9.032258064516131280e-02,7.741935483870968082e-02,1.419354838709677158e-01,1.516129032258064224e-01,1.387096774193548598e-01,2.032258064516128948e-01,2.290322580645161032e-01,2.258064516129031918e-01,2.483870967741935165e-01,2.548387096774192839e-01,2.741935483870968082e-01,3.290322580645161366e-01,2.806451612903225756e-01,2.903225806451612545e-01,2.741935483870968082e-01,3.451612903225806939e-01,3.258064516129032251e-01,3.290322580645160810e-01,3.290322580645161921e-01,3.161290322580645462e-01,2.645161290322580738e-01,3.387096774193548709e-01,3.419354838709677269e-01,3.774193548387096975e-01,3.354838709677419040e-01,3.870967741935483764e-01,3.387096774193548709e-01,3.645161290322579961e-01,3.516129032258065168e-01,3.580645161290322842e-01,3.774193548387096975e-01,3.161290322580645462e-01,3.645161290322581071e-01,4.096774193548388121e-01,4.161290322580645240e-01,3.516129032258065168e-01,3.322580645161289370e-01,3.677419354838710186e-01,4.096774193548388121e-01,4.322580645161290258e-01,4.064516129032257896e-01,4.290322580645161699e-01,3.806451612903226089e-01,3.806451612903226089e-01,3.870967741935484319e-01,4.064516129032257896e-01,4.129032258064516681e-01,4.032258064516129892e-01,4.419354838709677047e-01,3.612903225806451402e-01,3.741935483870967860e-01,4.451612903225806162e-01,4.193548387096773800e-01,4.096774193548387011e-01,4.709677419354839079e-01,3.741935483870967305e-01,4.129032258064516125e-01,4.290322580645161699e-01,4.516129032258064946e-01,3.774193548387096975e-01,3.903225806451613433e-01,4.322580645161290258e-01,4.580645161290322065e-01,4.419354838709677047e-01,4.354838709677419928e-01,4.612903225806451735e-01,4.258064516129033139e-01,4.225806451612902914e-01,4.419354838709677047e-01,4.225806451612902914e-01,4.451612903225806162e-01,4.258064516129033139e-01,4.322580645161290258e-01,4.709677419354839634e-01,4.387096774193547932e-01,4.645161290322580294e-01,3.935483870967742548e-01,4.387096774193547932e-01,4.354838709677418818e-01,4.741935483870968193e-01,4.741935483870968193e-01,4.838709677419356092e-01,4.838709677419353872e-01,5.096774193548385679e-01,3.838709677419355204e-01,4.451612903225806717e-01,4.548387096774194061e-01,4.677419354838709964e-01,4.935483870967741771e-01,4.129032258064516681e-01,4.516129032258064946e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451612903225800374e-03,2.580645161290323619e-02,5.483870967741936997e-02,4.838709677419356092e-02,1.032258064516129170e-01,1.387096774193548598e-01,1.225806451612903303e-01,1.483870967741935110e-01,1.387096774193548043e-01,1.903225806451613045e-01,2.096774193548386900e-01,2.064516129032258063e-01,2.419354838709676936e-01,2.645161290322580738e-01,2.903225806451613100e-01,2.451612903225806051e-01,2.677419354838709298e-01,2.935483870967742215e-01,3.258064516129032251e-01,3.096774193548387788e-01,3.096774193548387233e-01,2.451612903225806606e-01,2.870967741935483430e-01,3.225806451612903691e-01,3.483870967741936053e-01,3.193548387096774022e-01,4.064516129032257896e-01,3.032258064516129004e-01,3.774193548387097530e-01,4.032258064516128782e-01,3.806451612903226644e-01,3.774193548387096420e-01,3.580645161290323397e-01,4.096774193548387011e-01,4.096774193548388121e-01,4.354838709677418818e-01,3.838709677419354649e-01,4.064516129032257896e-01,3.903225806451613433e-01,4.161290322580645240e-01,3.516129032258065168e-01,4.064516129032257896e-01,4.064516129032257896e-01,4.161290322580645240e-01,4.032258064516128782e-01,3.935483870967741993e-01,3.741935483870967860e-01,4.064516129032257896e-01,4.129032258064516125e-01,4.096774193548388121e-01,4.516129032258063836e-01,4.451612903225806162e-01,4.193548387096773800e-01,3.548387096774193727e-01,4.161290322580645795e-01,4.032258064516129892e-01,4.225806451612904024e-01,4.483870967741935276e-01,3.870967741935484319e-01,4.548387096774194061e-01,4.322580645161290258e-01,4.709677419354839634e-01,4.580645161290322065e-01,4.129032258064516681e-01,4.129032258064516125e-01,4.451612903225806717e-01,5.096774193548386789e-01,4.419354838709677047e-01,4.838709677419354982e-01,4.548387096774192950e-01,4.516129032258063836e-01,4.516129032258064946e-01,4.096774193548387011e-01,3.967741935483871663e-01,4.322580645161290258e-01,4.806451612903225867e-01,4.387096774193547932e-01,4.161290322580645240e-01,4.451612903225806717e-01,4.225806451612904024e-01,4.709677419354837968e-01,4.580645161290323175e-01,4.516129032258063836e-01,4.806451612903225867e-01,4.967741935483871996e-01,4.741935483870968193e-01,4.290322580645160033e-01,4.741935483870968193e-01,4.322580645161290258e-01,5.096774193548387899e-01,4.419354838709677047e-01,4.483870967741935276e-01,4.322580645161290258e-01,4.806451612903225867e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.935483870967740286e-02,2.258064516129032473e-02,4.193548387096773800e-02,6.129032258064519290e-02,9.677419354838712184e-02,1.451612903225806828e-01,1.677419354838710075e-01,1.838709677419354815e-01,2.161290322580645129e-01,2.258064516129032473e-01,2.290322580645161032e-01,3.000000000000000444e-01,2.451612903225806051e-01,2.225806451612903081e-01,3.129032258064516347e-01,2.677419354838709853e-01,3.258064516129032806e-01,3.161290322580644907e-01,3.290322580645161921e-01,3.645161290322580516e-01,3.193548387096774022e-01,3.258064516129032251e-01,3.225806451612903691e-01,3.548387096774193727e-01,3.580645161290322842e-01,3.741935483870968415e-01,3.387096774193548709e-01,3.516129032258064613e-01,3.741935483870967860e-01,3.193548387096774022e-01,4.161290322580645240e-01,3.677419354838710186e-01,3.903225806451612878e-01,3.903225806451612878e-01,4.064516129032257896e-01,4.064516129032257896e-01,3.774193548387096975e-01,3.741935483870968415e-01,3.612903225806451957e-01,4.032258064516129892e-01,4.064516129032259006e-01,4.129032258064516125e-01,3.903225806451612878e-01,4.096774193548388121e-01,4.161290322580645240e-01,4.064516129032257896e-01,3.645161290322581071e-01,4.000000000000000777e-01,4.451612903225806162e-01,3.709677419354838745e-01,3.935483870967741993e-01,3.935483870967741993e-01,4.161290322580645240e-01,3.741935483870968415e-01,4.290322580645161699e-01,4.161290322580645795e-01,4.290322580645161699e-01,4.096774193548388121e-01,4.258064516129032029e-01,4.129032258064516125e-01,4.161290322580645240e-01,4.161290322580645795e-01,4.161290322580645795e-01,4.387096774193547932e-01,3.806451612903226644e-01,5.129032258064516459e-01,4.516129032258063836e-01,3.967741935483871663e-01,3.935483870967742548e-01,4.677419354838709964e-01,4.516129032258066056e-01,4.548387096774194061e-01,4.516129032258063836e-01,4.290322580645161699e-01,4.870967741935484097e-01,4.935483870967741771e-01,4.419354838709678157e-01,4.225806451612902914e-01,4.096774193548388121e-01,4.677419354838709964e-01,4.677419354838709964e-01,4.451612903225806162e-01,4.838709677419354982e-01,4.032258064516129892e-01,4.903225806451613766e-01,4.741935483870968193e-01,4.645161290322580294e-01,4.580645161290323175e-01,4.451612903225806717e-01,3.870967741935484319e-01,4.677419354838709964e-01,4.258064516129032029e-01,4.516129032258063836e-01,4.741935483870968193e-01,3.806451612903226089e-01
